attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation
fgsm,0.15,True,least-likely,6670,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/034_n001804_Craig_Bellamy/0002.jpg,0.15,0.143541
fgsm,0.15,True,least-likely,8610,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/034_n001804_Craig_Bellamy/0003.jpg,0.15,0.142488
fgsm,0.15,True,least-likely,2660,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/034_n001804_Craig_Bellamy/0004.jpg,0.15,0.138303
fgsm,0.15,True,least-likely,7494,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/034_n001804_Craig_Bellamy/0005.jpg,0.15,0.135137
fgsm,0.15,True,least-likely,1286,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/034_n001804_Craig_Bellamy/0006.jpg,0.15,0.141953
fgsm,0.15,True,least-likely,96,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/034_n001804_Craig_Bellamy/0007.jpg,0.15,0.142589
fgsm,0.15,True,least-likely,4668,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/034_n001804_Craig_Bellamy/0008.jpg,0.15,0.135677
fgsm,0.15,True,least-likely,6667,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/034_n001804_Craig_Bellamy/0009.jpg,0.15,0.141611
fgsm,0.15,True,least-likely,5949,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/035_n008526_Thomas_Hitzlsperger/0000.jpg,0.15,0.138828
fgsm,0.15,True,least-likely,1026,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/035_n008526_Thomas_Hitzlsperger/0001.jpg,0.15,0.141824
fgsm,0.15,True,least-likely,5949,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/035_n008526_Thomas_Hitzlsperger/0002.jpg,0.15,0.13902
fgsm,0.15,True,least-likely,2565,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/035_n008526_Thomas_Hitzlsperger/0003.jpg,0.15,0.14199
fgsm,0.15,True,least-likely,2257,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/035_n008526_Thomas_Hitzlsperger/0004.jpg,0.15,0.138839
fgsm,0.15,True,least-likely,7844,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/035_n008526_Thomas_Hitzlsperger/0005.jpg,0.15,0.134522
fgsm,0.15,True,least-likely,5092,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/035_n008526_Thomas_Hitzlsperger/0006.jpg,0.15,0.14123
fgsm,0.15,True,least-likely,2245,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/035_n008526_Thomas_Hitzlsperger/0007.jpg,0.15,0.140417
fgsm,0.15,True,least-likely,7603,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/035_n008526_Thomas_Hitzlsperger/0008.jpg,0.15,0.126732
fgsm,0.15,True,least-likely,5092,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/035_n008526_Thomas_Hitzlsperger/0009.jpg,0.15,0.140149
fgsm,0.15,True,least-likely,87,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/036_n000762_Arifin_Putra/0001.jpg,0.15,0.125129
fgsm,0.15,True,least-likely,3901,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/036_n000762_Arifin_Putra/0002.jpg,0.15,0.127972
fgsm,0.15,True,least-likely,6180,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/036_n000762_Arifin_Putra/0003.jpg,0.15,0.135218
fgsm,0.15,True,least-likely,8376,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/036_n000762_Arifin_Putra/0004.jpg,0.15,0.139679
fgsm,0.15,True,least-likely,2928,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/036_n000762_Arifin_Putra/0005.jpg,0.15,0.13705
fgsm,0.15,True,least-likely,2928,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/036_n000762_Arifin_Putra/0006.jpg,0.15,0.12741
fgsm,0.15,True,least-likely,3511,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/036_n000762_Arifin_Putra/0007.jpg,0.15,0.136252
fgsm,0.15,True,least-likely,5875,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/036_n000762_Arifin_Putra/0008.jpg,0.15,0.139383
fgsm,0.15,True,least-likely,3511,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/036_n000762_Arifin_Putra/0009.jpg,0.15,0.141638
fgsm,0.15,True,least-likely,5065,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/037_n005727_Martin_Bader/0000.jpg,0.15,0.137458
fgsm,0.15,True,least-likely,6927,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/037_n005727_Martin_Bader/0001.jpg,0.15,0.133131
fgsm,0.15,True,least-likely,2180,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/037_n005727_Martin_Bader/0002.jpg,0.15,0.142858
fgsm,0.15,True,least-likely,6202,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/037_n005727_Martin_Bader/0003.jpg,0.15,0.139437
fgsm,0.15,True,least-likely,4177,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/037_n005727_Martin_Bader/0004.jpg,0.15,0.138734
fgsm,0.15,True,least-likely,3084,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/037_n005727_Martin_Bader/0005.jpg,0.15,0.141785
fgsm,0.15,True,least-likely,4177,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/037_n005727_Martin_Bader/0007.jpg,0.15,0.13501
fgsm,0.15,True,least-likely,4177,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/037_n005727_Martin_Bader/0008.jpg,0.15,0.137816
fgsm,0.15,True,least-likely,569,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/037_n005727_Martin_Bader/0009.jpg,0.15,0.140447
fgsm,0.15,True,least-likely,7782,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/038_n009055_Ximena_Navarrete/0000.jpg,0.15,0.138959
fgsm,0.15,True,least-likely,3409,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/038_n009055_Ximena_Navarrete/0001.jpg,0.15,0.144187
fgsm,0.15,True,least-likely,269,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/038_n009055_Ximena_Navarrete/0002.jpg,0.15,0.134265
fgsm,0.15,True,least-likely,2577,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/038_n009055_Ximena_Navarrete/0003.jpg,0.15,0.133251
fgsm,0.15,True,least-likely,6031,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/038_n009055_Ximena_Navarrete/0004.jpg,0.15,0.13579
fgsm,0.15,True,least-likely,4342,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/038_n009055_Ximena_Navarrete/0005.jpg,0.15,0.137197
fgsm,0.15,True,least-likely,6082,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/038_n009055_Ximena_Navarrete/0006.jpg,0.15,0.143861
fgsm,0.15,True,least-likely,4342,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/038_n009055_Ximena_Navarrete/0007.jpg,0.15,0.136218
fgsm,0.15,True,least-likely,269,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/038_n009055_Ximena_Navarrete/0008.jpg,0.15,0.127909
fgsm,0.15,True,least-likely,4342,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/038_n009055_Ximena_Navarrete/0009.jpg,0.15,0.131693
fgsm,0.15,True,least-likely,5654,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/039_n005851_Maurice_de_Hond/0000.jpg,0.15,0.13444
fgsm,0.15,True,least-likely,3500,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/039_n005851_Maurice_de_Hond/0001.jpg,0.15,0.14045
fgsm,0.15,True,least-likely,1272,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/039_n005851_Maurice_de_Hond/0002.jpg,0.15,0.126991
fgsm,0.15,True,least-likely,150,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/039_n005851_Maurice_de_Hond/0003.jpg,0.15,0.137459
fgsm,0.15,True,least-likely,3500,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/039_n005851_Maurice_de_Hond/0004.jpg,0.15,0.137988
fgsm,0.15,True,least-likely,5940,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/039_n005851_Maurice_de_Hond/0005.jpg,0.15,0.144354
fgsm,0.15,True,least-likely,4623,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/039_n005851_Maurice_de_Hond/0006.jpg,0.15,0.136054
fgsm,0.15,True,least-likely,3500,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/039_n005851_Maurice_de_Hond/0007.jpg,0.15,0.137554
fgsm,0.15,True,least-likely,2970,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/039_n005851_Maurice_de_Hond/0008.jpg,0.15,0.14237
fgsm,0.15,True,least-likely,7781,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/039_n005851_Maurice_de_Hond/0009.jpg,0.15,0.1381
fgsm,0.15,True,least-likely,4119,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/040_n001766_Cody_Longo/0000.jpg,0.15,0.131365
fgsm,0.15,True,least-likely,3212,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/040_n001766_Cody_Longo/0001.jpg,0.15,0.141945
fgsm,0.15,True,least-likely,1719,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/040_n001766_Cody_Longo/0002.jpg,0.15,0.134107
fgsm,0.15,True,least-likely,3495,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/040_n001766_Cody_Longo/0003.jpg,0.15,0.141151
fgsm,0.15,True,least-likely,6671,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/040_n001766_Cody_Longo/0004.jpg,0.15,0.138032
fgsm,0.15,True,least-likely,2210,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/040_n001766_Cody_Longo/0005.jpg,0.15,0.14219
fgsm,0.15,True,least-likely,3212,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/040_n001766_Cody_Longo/0006.jpg,0.15,0.136287
fgsm,0.15,True,least-likely,4119,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/040_n001766_Cody_Longo/0007.jpg,0.15,0.132913
fgsm,0.15,True,least-likely,3212,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/040_n001766_Cody_Longo/0009.jpg,0.15,0.140328
fgsm,0.15,True,least-likely,2179,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/041_n007629_Ruth_Langsford/0000.jpg,0.15,0.142935
fgsm,0.15,True,least-likely,2179,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/041_n007629_Ruth_Langsford/0001.jpg,0.15,0.1364
fgsm,0.15,True,least-likely,6506,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/041_n007629_Ruth_Langsford/0002.jpg,0.15,0.138356
fgsm,0.15,True,least-likely,4934,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/041_n007629_Ruth_Langsford/0003.jpg,0.15,0.142322
fgsm,0.15,True,least-likely,1188,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/041_n007629_Ruth_Langsford/0004.jpg,0.15,0.144314
fgsm,0.15,True,least-likely,2179,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/041_n007629_Ruth_Langsford/0005.jpg,0.15,0.142507
fgsm,0.15,True,least-likely,1155,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/041_n007629_Ruth_Langsford/0006.jpg,0.15,0.142762
fgsm,0.15,True,least-likely,1155,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/041_n007629_Ruth_Langsford/0008.jpg,0.15,0.141353
fgsm,0.15,True,least-likely,2179,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/041_n007629_Ruth_Langsford/0009.jpg,0.15,0.139967
fgsm,0.15,True,least-likely,6822,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/042_n003085_Gilbert_Arenas/0001.jpg,0.15,0.135689
fgsm,0.15,True,least-likely,2487,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/042_n003085_Gilbert_Arenas/0002.jpg,0.15,0.144033
fgsm,0.15,True,least-likely,2596,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/042_n003085_Gilbert_Arenas/0004.jpg,0.15,0.139351
fgsm,0.15,True,least-likely,6822,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/042_n003085_Gilbert_Arenas/0005.jpg,0.15,0.132652
fgsm,0.15,True,least-likely,6822,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/042_n003085_Gilbert_Arenas/0006.jpg,0.15,0.139425
fgsm,0.15,True,least-likely,4667,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/042_n003085_Gilbert_Arenas/0007.jpg,0.15,0.137134
fgsm,0.15,True,least-likely,2410,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/042_n003085_Gilbert_Arenas/0008.jpg,0.15,0.133352
fgsm,0.15,True,least-likely,6822,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/042_n003085_Gilbert_Arenas/0009.jpg,0.15,0.137525
fgsm,0.15,True,least-likely,422,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/043_n001670_Christophe_Ma/0000.jpg,0.15,0.142809
